DWA_ID,pct,global_2026_pct,pct_automation,pct_augmentation,pct_other,Task_Name,IWA_ID_dup,AIOE,i.Task_Name,DWA_ID_dup,V1,V2,V3,action,percent_pct,percent_pct_2026,percent_V1,percent_aioe,Community,Nonprofit
4.A.4.a.2.I05.D01,0.0840149706871973,0.0207316153808631,0.0176657395576992,0.0581326080794054,0.00821662305009264,Inform medical professionals regarding patient conditions and care.,4.A.4.a.2.I05.D01,6.0727375582479,Inform medical professionals regarding patient conditions and care.,4.A.4.a.2.I05.D01,4.20869565217391,Inform medical professionals regarding patient conditions and care.,4.A.4.a.2.I05.D01,Inform,0.813108945969885,0.58193091231178,0.95837023914969,0.247121346324181,Not Community,Others
4.A.4.a.2.I05.D03,0.00544351277068638,0.00509975565518557,0,0,0.00544351277068638,Collaborate with other professionals to assess client needs or plan treatments.,4.A.4.a.2.I05.D03,6.49202789755122,Collaborate with other professionals to assess client needs or plan treatments.,4.A.4.a.2.I05.D03,3.33233333333333,Collaborate with other professionals to assess client needs or plan treatments.,4.A.4.a.2.I05.D03,Collaborate,0.255093002657219,0.330380868024801,0.2488928255093,0.701505757307352,Community,Nonprofit
4.A.4.a.2.I05.D04,0.0893557756697575,0.0360308823464198,0.0191036485914654,0.0612138417231902,0.00903828535510191,Communicate test or assessment results to medical professionals.,4.A.4.a.2.I05.D04,6.21990346191388,Communicate test or assessment results to medical professionals.,4.A.4.a.2.I05.D04,4.15807692307692,Communicate test or assessment results to medical professionals.,4.A.4.a.2.I05.D04,Communicate,0.821080602302923,0.689105403011515,0.947741364038973,0.346324180690877,Not Community,Others
4.A.4.a.2.I05.D05,0.0483753682074204,0.021840257914599,0.00657329844007411,0.0281419339465673,0.013660135820779,Collaborate with healthcare professionals to plan or provide treatment.,4.A.4.a.2.I05.D05,6.17216661033524,Collaborate with healthcare professionals to plan or provide treatment.,4.A.4.a.2.I05.D05,4.14270161290323,Collaborate with healthcare professionals to plan or provide treatment.,4.A.4.a.2.I05.D05,Collaborate,0.733392382639504,0.594331266607617,0.945084145261293,0.308237378210806,Not Community,Others
4.A.4.a.2.I06.D02,0.0622409196044518,0.088802266952253,0.0171522006170684,0.0369748037254169,0.00811391526196649,Collaborate with others to develop or implement marketing strategies.,4.A.4.a.2.I06.D02,6.60922636865285,Collaborate with others to develop or implement marketing strategies.,4.A.4.a.2.I06.D02,3.41722222222222,Collaborate with others to develop or implement marketing strategies.,4.A.4.a.2.I06.D02,Collaborate,0.767050487156776,0.821080602302923,0.341009743135518,0.911426040744021,Not Community,Others
4.A.4.a.2.I06.D03,0.0116059800582559,0.0167405022594135,0,0.00472455825380327,0.00688142180445259,Confer with personnel to coordinate business operations.,4.A.4.a.2.I06.D03,6.54418494587292,Confer with personnel to coordinate business operations.,4.A.4.a.2.I06.D03,3.52416666666667,Confer with personnel to coordinate business operations.,4.A.4.a.2.I06.D03,Confer,0.428697962798937,0.54030115146147,0.487156775907883,0.806023029229407,Not Community,Others
4.A.4.a.2.I06.D04,0.0114005644820035,0.0460086651500437,0.00225957133877548,0.00544351277068638,0.00369748037254169,Share sales-related or market information with colleagues.,4.A.4.a.2.I06.D04,6.54643140802033,Share sales-related or market information with colleagues.,4.A.4.a.2.I06.D04,3.45357142857143,Share sales-related or market information with colleagues.,4.A.4.a.2.I06.D04,Share,0.425155004428698,0.733392382639504,0.382639503985828,0.811337466784765,Not Community,Others
4.A.4.a.2.I07.D01,0.00225957133877548,0,0,0,0.00225957133877548,Collaborate with other professionals to develop education or assistance programs.,4.A.4.a.2.I07.D01,6.44259042940175,Collaborate with other professionals to develop education or assistance programs.,4.A.4.a.2.I07.D01,3.14214285714286,Collaborate with other professionals to develop education or assistance programs.,4.A.4.a.2.I07.D01,Collaborate,0.102745792736935,0.163861824623561,0.110717449069973,0.62710363153233,Community,Nonprofit
4.A.4.a.2.I07.D02,0.00287581806753243,0,0.00164332461001853,0,0.0012324934575139,Collaborate with other agencies and institutions to coordinate educational matters.,4.A.4.a.2.I07.D02,6.51742884402218,Collaborate with other agencies and institutions to coordinate educational matters.,4.A.4.a.2.I07.D02,3.2765,Collaborate with other agencies and institutions to coordinate educational matters.,4.A.4.a.2.I07.D02,Collaborate,0.145261293179805,0.163861824623561,0.194862710363153,0.748449955713021,Not Community,Others
4.A.4.a.2.I07.D03,0.0178711551339515,0.0117516108576015,0.00164332461001853,0.00297852585565858,0.0132493046682744,Collaborate with other teaching professionals to develop educational programs.,4.A.4.a.2.I07.D03,6.3968422773256,Collaborate with other teaching professionals to develop educational programs.,4.A.4.a.2.I07.D03,3.07240740740741,Collaborate with other teaching professionals to develop educational programs.,4.A.4.a.2.I07.D03,Collaborate,0.537643932683791,0.479185119574845,0.0575730735163862,0.54295837023915,Not Community,Others
4.A.4.a.2.I08.D01,0.00164332461001853,0.00232814932084558,0,0,0.00164332461001853,Communicate situation details to appropriate personnel.,4.A.4.a.2.I08.D01,5.86071431927888,Communicate situation details to appropriate personnel.,4.A.4.a.2.I08.D01,4.01734375,Communicate situation details to appropriate personnel.,4.A.4.a.2.I08.D01,Communicate,0.0380868024800709,0.225863596102746,0.91674047829938,0.1674047829938,Not Community,Others
4.A.4.a.2.I08.D08,0.0377964660304262,0.00388024886807597,0.00975723987198501,0.0118113956345082,0.016227830523933,Report maintenance or equipment problems to appropriate personnel.,4.A.4.a.2.I08.D08,6.18725564077421,Report maintenance or equipment problems to appropriate personnel.,4.A.4.a.2.I08.D08,3.55441176470588,Report maintenance or equipment problems to appropriate personnel.,4.A.4.a.2.I08.D08,Report,0.676705048715678,0.29229406554473,0.534986713906112,0.321523472099203,Not Community,Others
4.A.4.a.2.I09.D02,0.00205415576252316,0,0,0,0.00205415576252316,Discuss production content and progress with others.,4.A.4.a.2.I09.D02,6.2140610255263,Discuss production content and progress with others.,4.A.4.a.2.I09.D02,3.220625,Discuss production content and progress with others.,4.A.4.a.2.I09.D02,Discuss,0.0814880425155005,0.163861824623561,0.153232949512843,0.341895482728078,Not Community,Others
4.A.4.a.2.I09.D03,0.0648086143076057,0.0289355701305094,0.00883286977884959,0.0393370828523185,0.0166386616764376,Confer with technical personnel to prepare designs or operational plans.,4.A.4.a.2.I09.D03,6.39097912277336,Confer with technical personnel to prepare designs or operational plans.,4.A.4.a.2.I09.D03,3.66372881355932,Confer with technical personnel to prepare designs or operational plans.,4.A.4.a.2.I09.D03,Confer,0.771479185119575,0.651018600531444,0.675819309123118,0.534100974313552,Not Community,Others
4.A.4.a.2.I09.D04,0.0107843177532466,0.0226163076882142,0.00482726604192943,0.00287581806753242,0.00308123364378474,Collaborate with others to develop or refine designs.,4.A.4.a.2.I09.D04,6.39783962088588,Collaborate with others to develop or refine designs.,4.A.4.a.2.I09.D04,3.52666666666667,Collaborate with others to develop or refine designs.,4.A.4.a.2.I09.D04,Collaborate,0.408325952170062,0.600531443755536,0.495128432240921,0.546501328609389,Not Community,Others
4.A.4.a.2.I09.D05,0.0405695763098324,0.0678489230646427,0.0124276423632651,0.0138655513970313,0.014276382549536,Collaborate with others to determine technical details of productions.,4.A.4.a.2.I09.D05,6.26467503318356,Collaborate with others to determine technical details of productions.,4.A.4.a.2.I09.D05,3.45413793103448,Collaborate with others to determine technical details of productions.,4.A.4.a.2.I09.D05,Collaborate,0.691762621789194,0.795394154118689,0.384410983170948,0.386182462356067,Not Community,Others
4.A.4.a.2.I09.D06,0.0132493046682744,0.0480042217107685,0,0.00780579189758801,0.00544351277068638,Discuss design or technical features of products or services with technical personnel.,4.A.4.a.2.I09.D06,6.56784307972957,Discuss design or technical features of products or services with technical personnel.,4.A.4.a.2.I09.D06,3.11875,Discuss design or technical features of products or services with technical personnel.,4.A.4.a.2.I09.D06,Discuss,0.463241806908769,0.738706820194863,0.0992028343666962,0.839681133746679,Not Community,Others
4.A.4.a.2.I09.D07,0.922932184101656,1.43535948842799,0.235611665961407,0.605154287639323,0.0821662305009264,Collaborate with others to determine design specifications or details.,4.A.4.a.2.I09.D07,6.50544657203237,Collaborate with others to determine design specifications or details.,4.A.4.a.2.I09.D07,3.42837837837838,Collaborate with others to determine design specifications or details.,4.A.4.a.2.I09.D07,Collaborate,0.984942426926484,0.985828166519043,0.352524357838795,0.724534986713906,Not Community,Others
4.A.4.a.2.I09.D09,0.140401546368458,0.12660697735265,0.031839414319109,0.0973669831435978,0.0111951489057512,Communicate project information to others.,4.A.4.a.2.I09.D09,6.56859689053403,Communicate project information to others.,4.A.4.a.2.I09.D09,3.30571428571429,Communicate project information to others.,4.A.4.a.2.I09.D09,Communicate,0.880425155004429,0.868024800708592,0.221434898139947,0.841452612931798,Not Community,Others
4.A.4.a.2.I11.D01,0.0184874018627084,0.0189577873268855,0.00605975949944332,0.00821662305009264,0.00421101931317248,Communicate with government agencies.,4.A.4.a.2.I11.D01,6.49833707159379,Communicate with government agencies.,4.A.4.a.2.I11.D01,3.52725,Communicate with government agencies.,4.A.4.a.2.I11.D01,Communicate,0.547387068201949,0.560673162090346,0.496899911426041,0.71036315323295,Not Community,Others
4.A.4.a.2.I11.D02,0.0105789021769943,0.00742790497603115,0,0.00492997383005559,0.00564892834693869,"Communicate technical information to suppliers, contractors, or regulatory agencies.",4.A.4.a.2.I11.D02,6.40548634382358,"Communicate technical information to suppliers, contractors, or regulatory agencies.",4.A.4.a.2.I11.D02,3.7475,"Communicate technical information to suppliers, contractors, or regulatory agencies.",4.A.4.a.2.I11.D02,Communicate,0.404782993799823,0.389725420726306,0.778565101860053,0.559787422497786,Not Community,Others
4.A.4.a.2.I11.D03,0.00462185046567711,0,0,0,0.00462185046567711,Collaborate with outside groups to develop programs or projects.,4.A.4.a.2.I11.D03,6.00844965562514,Collaborate with outside groups to develop programs or projects.,4.A.4.a.2.I11.D03,4.11625,Collaborate with outside groups to develop programs or projects.,4.A.4.a.2.I11.D03,Collaborate,0.231178033658105,0.163861824623561,0.938883968113375,0.222320637732507,Not Community,Others
4.A.4.a.2.I11.D04,0.00585434392319101,0.00232814932084558,0,0.00308123364378474,0.00277311027940627,Coordinate with external parties to exchange information.,4.A.4.a.2.I11.D04,6.57988349059809,Coordinate with external parties to exchange information.,4.A.4.a.2.I11.D04,3.59588235294118,Coordinate with external parties to exchange information.,4.A.4.a.2.I11.D04,Coordinate,0.277236492471213,0.225863596102746,0.592559787422498,0.864481842338353,Not Community,Others
4.A.4.a.2.I11.D05,0.00575163613506485,0,0.00256769470315395,0,0.0031839414319109,Collaborate with law enforcement or security agencies to share information.,4.A.4.a.2.I11.D05,6.08837276386009,Collaborate with law enforcement or security agencies to share information.,4.A.4.a.2.I11.D05,4.19769230769231,Collaborate with law enforcement or security agencies to share information.,4.A.4.a.2.I11.D05,Collaborate,0.272807794508415,0.163861824623561,0.954827280779451,0.255093002657219,Not Community,Others
4.A.4.a.2.I11.D06,0.0593651015369193,0.102105977357085,0.0126330579395174,0.0398506217929493,0.00688142180445259,Coordinate operational activities with external stakeholders.,4.A.4.a.2.I11.D06,6.53098712681182,Coordinate operational activities with external stakeholders.,4.A.4.a.2.I11.D06,3.54625,Coordinate operational activities with external stakeholders.,4.A.4.a.2.I11.D06,Coordinate,0.758193091231178,0.840566873339238,0.528786536758193,0.773250664304694,Not Community,Others
4.A.4.a.2.I11.D08,0.00462185046567711,0.00166296380060399,0,0,0.00462185046567711,Confer with others about financial matters.,4.A.4.a.2.I11.D08,6.57209017428152,Confer with others about financial matters.,4.A.4.a.2.I11.D08,3.50035714285714,Confer with others about financial matters.,4.A.4.a.2.I11.D08,Confer,0.231178033658105,0.174490699734278,0.443755535872454,0.850310008857396,Not Community,Others
4.A.4.a.2.I11.D09,0.0190009408033392,0.0231706289550822,0.00256769470315395,0.00698412959257875,0.00944911650760654,Represent the organization in external relations.,4.A.4.a.2.I11.D09,6.61233578456259,Represent the organization in external relations.,4.A.4.a.2.I11.D09,3.4365625,Represent the organization in external relations.,4.A.4.a.2.I11.D09,Represent,0.556244464127547,0.607617360496014,0.364038972542073,0.91585473870682,Community,Nonprofit
4.A.4.a.2.I12.D01,0.0243417457858995,0.00842568325639354,0.00410831152504632,0.0170494928289422,0.0031839414319109,Meet with individuals involved in legal processes to provide information and clarify issues.,4.A.4.a.2.I12.D01,6.67530443159552,Meet with individuals involved in legal processes to provide information and clarify issues.,4.A.4.a.2.I12.D01,3.77166666666667,Meet with individuals involved in legal processes to provide information and clarify issues.,4.A.4.a.2.I12.D01,Meet,0.607617360496014,0.4162976085031,0.804251550044287,0.991142604074402,Not Community,Others
4.A.4.a.2.I12.D02,0.00770308410946185,0,0,0.00503268161818174,0.00267040249128011,Confer with court staff to clarify information.,4.A.4.a.2.I12.D02,6.63662402725721,Confer with court staff to clarify information.,4.A.4.a.2.I12.D02,3.84181818181818,Confer with court staff to clarify information.,4.A.4.a.2.I12.D02,Confer,0.329495128432241,0.163861824623561,0.854738706820195,0.945969884853853,Not Community,Others
4.A.4.a.2.I13.D01,0.00534080498256022,0.00243901357421918,0,0,0.00534080498256022,Discuss service options or needs with clients.,4.A.4.a.2.I13.D01,5.83734096455562,Discuss service options or needs with clients.,4.A.4.a.2.I13.D01,3.63291666666667,Discuss service options or needs with clients.,4.A.4.a.2.I13.D01,Discuss,0.25066430469442,0.234720992028344,0.636846767050487,0.157661647475642,Not Community,Others
4.A.4.a.2.I13.D02,0.12324934575139,0.222615420774187,0.0170494928289422,0.0841176784753234,0.022082174447124,Confer with clients to exchange information.,4.A.4.a.2.I13.D02,6.49440961814773,Confer with clients to exchange information.,4.A.4.a.2.I13.D02,3.64846153846154,Confer with clients to exchange information.,4.A.4.a.2.I13.D02,Confer,0.861824623560673,0.910540301151461,0.654561558901683,0.705934455270151,Not Community,Others
4.A.4.a.2.I13.D03,0.0226984211758809,0.10011042079636,0.00482726604192943,0.00883286977884959,0.00903828535510191,Confer with clients to determine needs.,4.A.4.a.2.I13.D03,6.25542280514138,Confer with clients to determine needs.,4.A.4.a.2.I13.D03,3.25636363636364,Confer with clients to determine needs.,4.A.4.a.2.I13.D03,Confer,0.590788308237378,0.836138175376439,0.179805137289637,0.37378210806023,Not Community,Others
4.A.4.a.2.I13.D04,0.0211578043539886,0.0288247058771358,0.00308123364378474,0.0114005644820035,0.00667600622820027,Confer with customers or users to assess problems.,4.A.4.a.2.I13.D04,5.68550546671315,Confer with customers or users to assess problems.,4.A.4.a.2.I13.D04,3.6465,Confer with customers or users to assess problems.,4.A.4.a.2.I13.D04,Confer,0.579273693534101,0.648361381753764,0.651904340124004,0.0744021257750221,Not Community,Others
4.A.4.a.2.I13.D05,0.0169467850408161,0.0103103755637447,0.00400560373692016,0.00451914267755095,0.00842203862634496,Confer with customers or designers to determine order specifications.,4.A.4.a.2.I13.D05,5.74539063088171,Confer with customers or designers to determine order specifications.,4.A.4.a.2.I13.D05,3.63846153846154,Confer with customers or designers to determine order specifications.,4.A.4.a.2.I13.D05,Confer,0.528786536758193,0.45792736935341,0.641275465013286,0.114260407440213,Not Community,Others
4.A.4.a.2.I13.D06,0.00862745420259728,0.00576494117542716,0,0.00492997383005559,0.00369748037254169,Discuss designs or plans with clients.,4.A.4.a.2.I13.D06,6.48018132492339,Discuss designs or plans with clients.,4.A.4.a.2.I13.D06,3.62647058823529,Discuss designs or plans with clients.,4.A.4.a.2.I13.D06,Discuss,0.351638618246236,0.352524357838795,0.630646589902569,0.682905225863596,Not Community,Others
4.A.4.a.3.I02.D01,0.0366666803610384,0.0543234841530636,0.00277311027940627,0.0287581806753242,0.0051353894063079,Communicate health and wellness information to the public.,4.A.4.a.3.I02.D01,6.21184025550212,Communicate health and wellness information to the public.,4.A.4.a.3.I02.D01,3.65541666666667,Communicate health and wellness information to the public.,4.A.4.a.3.I02.D01,Communicate,0.674933569530558,0.759964570416298,0.664304694419841,0.337466784765279,Not Community,Others
4.A.4.a.3.I02.D02,0.0164332461001853,0,0.00564892834693869,0.00821662305009264,0.00256769470315395,Present sustainable products or services information to the public.,4.A.4.a.3.I02.D02,6.61643873483807,Present sustainable products or services information to the public.,4.A.4.a.3.I02.D02,3.0925,Present sustainable products or services information to the public.,4.A.4.a.3.I02.D02,Present,0.517271922054916,0.163861824623561,0.0690876882196634,0.919397697077059,Not Community,Others
4.A.4.a.3.I02.D03,0.303398806124671,0.265630751083144,0.112156904633765,0.162894551968087,0.0283473495228196,Present information to the public.,4.A.4.a.3.I02.D03,6.40738278984693,Present information to the public.,4.A.4.a.3.I02.D03,3.24421052631579,Present information to the public.,4.A.4.a.3.I02.D03,Present,0.932683790965456,0.930912311780337,0.169176262178919,0.563330380868025,Community,Nonprofit
4.A.4.a.3.I02.D04,0.0083193308382188,0.0109755610839863,0.00236227912690163,0.00380018816066785,0.00215686355064932,Provide educational information to the public.,4.A.4.a.3.I02.D04,6.27349262281048,Provide educational information to the public.,4.A.4.a.3.I02.D04,3.3025,Provide educational information to the public.,4.A.4.a.3.I02.D04,Provide,0.341895482728078,0.472984942426927,0.217891939769708,0.395925597874225,Not Community,Others
4.A.4.a.3.I02.D05,0.161559350722447,0.163192180965938,0.0645004909432273,0.0754902242727262,0.0215686355064932,Provide technical information or assistance to public.,4.A.4.a.3.I02.D05,6.30513518462303,Provide technical information or assistance to public.,4.A.4.a.3.I02.D05,3.40291666666667,Provide technical information or assistance to public.,4.A.4.a.3.I02.D05,Provide,0.892825509300266,0.890168290522586,0.322409211691763,0.41806908768822,Not Community,Others
4.A.4.a.3.I02.D06,0.0076003763213357,0,0.00174603239814469,0.00267040249128011,0.0031839414319109,Explain project details to the general public.,4.A.4.a.3.I02.D06,6.49174511397885,Explain project details to the general public.,4.A.4.a.3.I02.D06,3.62166666666667,Explain project details to the general public.,4.A.4.a.3.I02.D06,Explain,0.326837909654562,0.163861824623561,0.622674933569531,0.699734278122232,Not Community,Others
4.A.4.a.3.I02.D07,0.00421101931317248,0.00254987782759278,0.00174603239814469,0.00184874018627084,0.000616246728756948,Report news to the public.,4.A.4.a.3.I02.D07,6.55867931525121,Report news to the public.,4.A.4.a.3.I02.D07,3.84,Report news to the public.,4.A.4.a.3.I02.D07,Report,0.211691762621789,0.240921169176262,0.852967227635075,0.829052258635961,Not Community,Others
4.A.4.a.3.I02.D08,0.0835014317465665,0.0539908913929428,0.0228011289640071,0.0523809719443406,0.0083193308382188,Provide information to the general public.,4.A.4.a.3.I02.D08,6.37117638757965,Provide information to the general public.,4.A.4.a.3.I02.D08,3.39428571428571,Provide information to the general public.,4.A.4.a.3.I02.D08,Provide,0.810451727192205,0.757307351638618,0.310008857395926,0.49955713020372,Not Community,Others
4.A.4.a.3.I02.D09,0.0497105694530605,0.0742790497603115,0.0129411813038959,0.0307096286497213,0.00605975949944332,Present social services program information to the public.,4.A.4.a.3.I02.D09,6.4300160495144,Present social services program information to the public.,4.A.4.a.3.I02.D09,3.235,Present social services program information to the public.,4.A.4.a.3.I02.D09,Present,0.737821080602303,0.802480070859167,0.16474756421612,0.603188662533215,Community,Nonprofit
4.A.4.a.3.I02.D10,0.0254715314552872,0.00953432579012953,0.00585434392319101,0.00534080498256022,0.014276382549536,"Inform viewers, listeners, or audiences.",4.A.4.a.3.I02.D10,6.36705283673799,"Inform viewers, listeners, or audiences.",4.A.4.a.3.I02.D10,3.33055555555556,"Inform viewers, listeners, or audiences.",4.A.4.a.3.I02.D10,Inform,0.612046058458813,0.441098317094774,0.248007085916741,0.496899911426041,Not Community,Others
4.A.4.a.3.I03.D01,0.0105789021769943,0.0302659411709926,0,0.00462185046567711,0.00595705171131717,Present food or beverage information or menus to customers.,4.A.4.a.3.I03.D01,5.67531910352175,Present food or beverage information or menus to customers.,4.A.4.a.3.I03.D01,2.84555555555556,Present food or beverage information or menus to customers.,4.A.4.a.3.I03.D01,Present,0.404782993799823,0.664304694419841,0.0132860938883968,0.0646589902568645,Not Community,Others
4.A.4.a.3.I03.D02,0.0839122628990711,0.026274828049543,0.0275256872178104,0.0437535177417433,0.0126330579395174,Present business-related information to audiences.,4.A.4.a.3.I03.D02,6.64348747099957,Present business-related information to audiences.,4.A.4.a.3.I03.D02,3.53111111111111,Present business-related information to audiences.,4.A.4.a.3.I03.D02,Present,0.812223206377325,0.631532329495128,0.505757307351639,0.954827280779451,Not Community,Others
4.A.4.a.3.I03.D03,0.107021515227457,0.148336371013876,0.0446778878348787,0.055256790011873,0.00708683738070491,Provide attraction or event information to patrons.,4.A.4.a.3.I03.D03,6.0665265052669,Provide attraction or event information to patrons.,4.A.4.a.3.I03.D03,3.38631578947368,Provide attraction or event information to patrons.,4.A.4.a.3.I03.D03,Provide,0.849424269264836,0.880425155004429,0.302922940655447,0.243578387953942,Not Community,Others
4.A.4.a.3.I03.D04,0.061727380663821,0.060310153835238,0.00975723987198501,0.0207469732014839,0.0312231675903521,Discuss account status or activity with customers or patrons.,4.A.4.a.3.I03.D04,6.43782927618915,Discuss account status or activity with customers or patrons.,4.A.4.a.3.I03.D04,3.46604166666667,Discuss account status or activity with customers or patrons.,4.A.4.a.3.I03.D04,Discuss,0.764393268379097,0.781222320637733,0.403897254207263,0.616474756421612,Not Community,Others
4.A.4.a.3.I03.D05,0.00451914267755095,0.0130819818980847,0,0,0.00451914267755095,Provide customer service to clients or users.,4.A.4.a.3.I03.D05,6.56320035443933,Provide customer service to clients or users.,4.A.4.a.3.I03.D05,3.45285714285714,Provide customer service to clients or users.,4.A.4.a.3.I03.D05,Provide,0.226749335695306,0.495128432240921,0.379982285208149,0.83436669619132,Not Community,Others
4.A.4.a.3.I03.D06,0.284500573109458,0.105210176451546,0.117805832980703,0.146461305867901,0.0202334342608531,Inform individuals or organizations of status or findings.,4.A.4.a.3.I03.D06,6.40856502834521,Inform individuals or organizations of status or findings.,4.A.4.a.3.I03.D06,3.70760869565217,Inform individuals or organizations of status or findings.,4.A.4.a.3.I03.D06,Inform,0.923826395039858,0.847652790079717,0.732506643046944,0.569530558015943,Not Community,Others
4.A.4.a.3.I03.D07,0.00862745420259728,0.00886914026988794,0,0,0.00862745420259728,Provide notifications to customers or patrons.,4.A.4.a.3.I03.D07,6.24905879488021,Provide notifications to customers or patrons.,4.A.4.a.3.I03.D07,3.57625,Provide notifications to customers or patrons.,4.A.4.a.3.I03.D07,Provide,0.351638618246236,0.424269264836138,0.572187776793623,0.368467670504872,Not Community,Others
4.A.4.a.3.I03.D08,0.00246498691502779,0.00643012669566876,0,0,0.00246498691502779,Provide customers with general information or assistance.,4.A.4.a.3.I03.D08,5.6775150469489,Provide customers with general information or assistance.,4.A.4.a.3.I03.D08,2.93166666666667,Provide customers with general information or assistance.,4.A.4.a.3.I03.D08,Provide,0.122232063773251,0.369353410097431,0.0256864481842338,0.0664304694419841,Not Community,Others
4.A.4.a.3.I03.D09,0.00225957133877548,0.00720617646928395,0,0,0.00225957133877548,"Provide basic information to guests, visitors, or clients.",4.A.4.a.3.I03.D09,6.2676871460205,"Provide basic information to guests, visitors, or clients.",4.A.4.a.3.I03.D09,3.203,"Provide basic information to guests, visitors, or clients.",4.A.4.a.3.I03.D09,Provide,0.102745792736935,0.386182462356067,0.139946855624446,0.389725420726306,Community,Nonprofit
4.A.4.a.3.I03.D10,0.0200280186846008,0.0140797601784471,0.00739496074508338,0.0124276423632651,0.000205415576252316,Provide patrons with directions to locales or attractions.,4.A.4.a.3.I03.D10,5.92814295964357,Provide patrons with directions to locales or attractions.,4.A.4.a.3.I03.D10,3.3225,Provide patrons with directions to locales or attractions.,4.A.4.a.3.I03.D10,Provide,0.571302037201063,0.512843224092117,0.239149689991143,0.192205491585474,Not Community,Others
4.A.4.a.3.I03.D11,0.0520728485799621,0.0529931131125804,0.00400560373692016,0.00410831152504632,0.0439589333179956,Answer telephones to direct calls or provide information.,4.A.4.a.3.I03.D11,6.46870585267808,Answer telephones to direct calls or provide information.,4.A.4.a.3.I03.D11,3.565,Answer telephones to direct calls or provide information.,4.A.4.a.3.I03.D11,Answer,0.743135518157662,0.753764393268379,0.553587245349867,0.66873339238264,Not Community,Others
4.A.4.a.3.I03.D12,0.027320271641558,0.0655207737437972,0,0.0133520124564005,0.0139682591851575,Provide transportation information to passengers or customers.,4.A.4.a.3.I03.D12,5.7606216232716,Provide transportation information to passengers or customers.,4.A.4.a.3.I03.D12,3.70722222222222,Provide transportation information to passengers or customers.,4.A.4.a.3.I03.D12,Provide,0.62444641275465,0.79007971656333,0.731620903454385,0.119574844995571,Not Community,Others
4.A.4.a.4.I01.D02,0.0100653632363635,0.0178491447931495,0,0.00380018816066785,0.00626517507569564,Develop business relationships.,4.A.4.a.4.I01.D02,6.62732612241436,Develop business relationships.,4.A.4.a.4.I01.D02,3.40566666666667,Develop business relationships.,4.A.4.a.4.I01.D02,Develop,0.391496899911426,0.550930026572188,0.325952170062002,0.936226749335695,Community,Nonprofit
4.A.4.a.4.I01.D03,0.00369748037254169,0,0,0,0.00369748037254169,Develop working relationships with others to facilitate program activities.,4.A.4.a.4.I01.D03,6.31818208752322,Develop working relationships with others to facilitate program activities.,4.A.4.a.4.I01.D03,3.25272727272727,Develop working relationships with others to facilitate program activities.,4.A.4.a.4.I01.D03,Develop,0.193976970770593,0.163861824623561,0.174490699734278,0.434898139946856,Community,Nonprofit
4.A.4.a.4.I01.D04,0.0203361420489793,0.0258313710360486,0,0.00883286977884959,0.0115032722701297,Establish interpersonal business relationships to facilitate work activities.,4.A.4.a.4.I01.D04,6.51045683943791,Establish interpersonal business relationships to facilitate work activities.,4.A.4.a.4.I01.D04,3.61461538461538,Establish interpersonal business relationships to facilitate work activities.,4.A.4.a.4.I01.D04,Establish,0.573959255978742,0.629760850310009,0.614703277236492,0.734278122232064,Community,Nonprofit
4.A.4.a.4.I01.D05,0.0063678828638218,0.00465629864169117,0.00174603239814469,0.00359477258441553,0.00102707788126158,Develop professional relationships or networks.,4.A.4.a.4.I01.D05,6.5286056519526,Develop professional relationships or networks.,4.A.4.a.4.I01.D05,3.79727272727273,Develop professional relationships or networks.,4.A.4.a.4.I01.D05,Develop,0.29317980513729,0.317094774136404,0.825509300265722,0.770593445527015,Not Community,Others
4.A.4.a.5.I01.D01,0.0421101931317248,0.0433479230690773,0,0.0107843177532466,0.0313258753784782,Refer customers to appropriate personnel.,4.A.4.a.5.I01.D01,6.35051025942695,Refer customers to appropriate personnel.,4.A.4.a.5.I01.D01,3.461,Refer customers to appropriate personnel.,4.A.4.a.5.I01.D01,Refer,0.701505757307352,0.720992028343667,0.394154118689105,0.467670504871568,Not Community,Others
4.A.4.a.5.I01.D02,0.0416993619792202,0.0458978008966701,0.00277311027940627,0.0311204598022259,0.00780579189758801,Refer patients to other healthcare practitioners or health resources.,4.A.4.a.5.I01.D02,6.24856870982405,Refer patients to other healthcare practitioners or health resources.,4.A.4.a.5.I01.D02,4.24133802816902,Refer patients to other healthcare practitioners or health resources.,4.A.4.a.5.I01.D02,Refer,0.697962798937112,0.732506643046944,0.963684676705049,0.366696191319752,Not Community,Others
4.A.4.a.5.I01.D03,0.0140709669732837,0.0195121085937535,0.00205415576252316,0.0083193308382188,0.00369748037254169,Help clients get needed services or resources.,4.A.4.a.5.I01.D03,6.35391647210409,Help clients get needed services or resources.,4.A.4.a.5.I01.D03,3.402,Help clients get needed services or resources.,4.A.4.a.5.I01.D03,Help,0.482728077945084,0.566873339238264,0.317980513728964,0.475642161204606,Community,Nonprofit
4.A.4.a.5.I01.D06,0.0262931937602965,0.0515518778187236,0.0044164348894248,0.017563031769573,0.00431372710129864,Refer clients to community or social service programs.,4.A.4.a.5.I01.D06,6.42277605516337,Refer clients to community or social service programs.,4.A.4.a.5.I01.D06,3.32111111111111,Refer clients to community or social service programs.,4.A.4.a.5.I01.D06,Refer,0.616474756421612,0.75022143489814,0.236492471213463,0.590788308237378,Community,Nonprofit
